"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"4614","OPTCUR","JPYINR","OPTION","27-Jun-2023",54.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.2825,5.9725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.1275,"JPYINR"
"4651","OPTCUR","JPYINR","OPTION","27-Jun-2023",54.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.045,5.725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.885,"JPYINR"
"4676","OPTCUR","JPYINR","OPTION","27-Jun-2023",55,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.8075,5.4775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.6425,"JPYINR"
"4684","OPTCUR","JPYINR","OPTION","27-Jun-2023",55.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.57,5.23,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.4,"JPYINR"
"4690","OPTCUR","JPYINR","OPTION","27-Jun-2023",55.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.34,4.985,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.1625,"JPYINR"
"4697","OPTCUR","JPYINR","OPTION","27-Jun-2023",55.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.11,4.74,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.925,"JPYINR"
"4702","OPTCUR","JPYINR","OPTION","27-Jun-2023",56,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.8875,4.4975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.6925,"JPYINR"
"4831","OPTCUR","JPYINR","OPTION","27-Jun-2023",56.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.67,4.255,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.4625,"JPYINR"
"4885","OPTCUR","JPYINR","OPTION","27-Jun-2023",56.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.4575,4.0125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.235,"JPYINR"
"5007","OPTCUR","JPYINR","OPTION","27-Jun-2023",56.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.2525,3.7775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.015,"JPYINR"
"5088","OPTCUR","JPYINR","OPTION","27-Jun-2023",57,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.055,3.54,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.7975,"JPYINR"
"5191","OPTCUR","JPYINR","OPTION","27-Jun-2023",57.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.865,3.31,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.5875,"JPYINR"
"5193","OPTCUR","JPYINR","OPTION","27-Jun-2023",57.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.685,3.085,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.385,"JPYINR"
"5232","OPTCUR","JPYINR","OPTION","27-Jun-2023",57.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.5125,2.8625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.1875,"JPYINR"
"5234","OPTCUR","JPYINR","OPTION","27-Jun-2023",58,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.3525,2.6475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2,"JPYINR"
"5236","OPTCUR","JPYINR","OPTION","27-Jun-2023",58.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.1975,2.4375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.8175,"JPYINR"
"5394","OPTCUR","JPYINR","OPTION","27-Jun-2023",58.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.055,2.235,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.645,"JPYINR"
"5442","OPTCUR","JPYINR","OPTION","27-Jun-2023",58.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.925,2.04,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.4825,"JPYINR"
"5444","OPTCUR","JPYINR","OPTION","27-Jun-2023",59,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.805,1.855,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.33,"JPYINR"
"5446","OPTCUR","JPYINR","OPTION","27-Jun-2023",59.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.6975,1.6775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.1875,"JPYINR"
"5639","OPTCUR","JPYINR","OPTION","27-Jun-2023",59.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.6,1.51,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.055,"JPYINR"
"5644","OPTCUR","JPYINR","OPTION","27-Jun-2023",59.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.51,1.355,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.9325,"JPYINR"
"5687","OPTCUR","JPYINR","OPTION","27-Jun-2023",60,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.43,1.205,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.8175,"JPYINR"
"5742","OPTCUR","JPYINR","OPTION","27-Jun-2023",60.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.3625,1.0675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.715,"JPYINR"
"5920","OPTCUR","JPYINR","OPTION","27-Jun-2023",60.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.3025,0.9425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.6225,"JPYINR"
"6003","OPTCUR","JPYINR","OPTION","27-Jun-2023",60.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.2475,0.8275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5375,"JPYINR"
"6683","OPTCUR","JPYINR","OPTION","27-Jun-2023",61,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.2025,0.7225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4625,"JPYINR"
"6692","OPTCUR","JPYINR","OPTION","27-Jun-2023",61.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.165,0.625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.395,"JPYINR"
"6694","OPTCUR","JPYINR","OPTION","27-Jun-2023",61.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.1325,0.5375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.335,"JPYINR"
"7377","OPTCUR","JPYINR","OPTION","27-Jun-2023",61.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.105,0.46,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2825,"JPYINR"
"7468","OPTCUR","JPYINR","OPTION","27-Jun-2023",62,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0825,0.3925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2375,"JPYINR"
"7678","OPTCUR","JPYINR","OPTION","27-Jun-2023",62.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0625,0.3325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1975,"JPYINR"
"7680","OPTCUR","JPYINR","OPTION","27-Jun-2023",62.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.05,0.28,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.165,"JPYINR"
"9434","OPTCUR","JPYINR","OPTION","27-Jun-2023",62.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.035,0.235,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.135,"JPYINR"
"9436","OPTCUR","JPYINR","OPTION","27-Jun-2023",63,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0275,0.1975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1125,"JPYINR"
"10438","OPTCUR","JPYINR","OPTION","27-Jun-2023",63.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.02,0.16,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.09,"JPYINR"
"10713","OPTCUR","JPYINR","OPTION","27-Jun-2023",63.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.015,0.135,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.075,"JPYINR"
"10831","OPTCUR","JPYINR","OPTION","27-Jun-2023",63.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.01,0.11,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.06,"JPYINR"
"11074","OPTCUR","JPYINR","OPTION","27-Jun-2023",64,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0075,0.0875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0475,"JPYINR"
"1525","OPTCUR","JPYINR","OPTION","27-Jun-2023",64.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.005,0.07,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0375,"JPYINR"
"1543","OPTCUR","JPYINR","OPTION","27-Jun-2023",64.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.03,"JPYINR"
"7871","OPTCUR","JPYINR","OPTION","27-Jun-2023",64.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.025,"JPYINR"
"2311","OPTCUR","JPYINR","OPTION","27-Jun-2023",65,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.02,"JPYINR"
"3010","OPTCUR","JPYINR","OPTION","27-Jun-2023",65.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.03,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.015,"JPYINR"
"3035","OPTCUR","JPYINR","OPTION","27-Jun-2023",65.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0125,"JPYINR"
"2060","OPTCUR","JPYINR","OPTION","27-Jun-2023",65.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.02,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.01,"JPYINR"
"3955","OPTCUR","JPYINR","OPTION","27-Jun-2023",66,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"JPYINR"
"14329","OPTCUR","JPYINR","OPTION","27-Jun-2023",66.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"JPYINR"
"14331","OPTCUR","JPYINR","OPTION","27-Jun-2023",66.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"JPYINR"
"14333","OPTCUR","JPYINR","OPTION","27-Jun-2023",66.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"JPYINR"
"15223","OPTCUR","JPYINR","OPTION","27-Jun-2023",67,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"15225","OPTCUR","JPYINR","OPTION","27-Jun-2023",67.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"1581","OPTCUR","JPYINR","OPTION","27-Jun-2023",67.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.4,"JPYINR"
"1584","OPTCUR","JPYINR","OPTION","27-Jun-2023",67.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.3225,"JPYINR"
"1617","OPTCUR","JPYINR","OPTION","27-Jun-2023",68,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.2475,"JPYINR"
"1619","OPTCUR","JPYINR","OPTION","27-Jun-2023",68.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.1775,"JPYINR"
"1625","OPTCUR","JPYINR","OPTION","27-Jun-2023",68.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.11,"JPYINR"
"1724","OPTCUR","JPYINR","OPTION","27-Jun-2023",68.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.195,"JPYINR"
"3355","OPTCUR","JPYINR","OPTION","27-Jun-2023",69,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.1375,"JPYINR"
"3360","OPTCUR","JPYINR","OPTION","27-Jun-2023",69.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.0725,"JPYINR"
"6282","OPTCUR","JPYINR","OPTION","27-Jun-2023",69.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.0575,"JPYINR"
"1980","OPTCUR","JPYINR","OPTION","27-Jun-2023",69.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.99,"JPYINR"
"10654","OPTCUR","JPYINR","OPTION","27-Jun-2023",48.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"10675","OPTCUR","JPYINR","OPTION","27-Jun-2023",49,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"10022","OPTCUR","JPYINR","OPTION","27-Jun-2023",49.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0875,"JPYINR"
"10024","OPTCUR","JPYINR","OPTION","27-Jun-2023",49.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0975,"JPYINR"
"10026","OPTCUR","JPYINR","OPTION","27-Jun-2023",49.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1125,"JPYINR"
"10028","OPTCUR","JPYINR","OPTION","27-Jun-2023",50,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.125,"JPYINR"
"8525","OPTCUR","JPYINR","OPTION","27-Jun-2023",50.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0925,"JPYINR"
"8576","OPTCUR","JPYINR","OPTION","27-Jun-2023",50.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1025,"JPYINR"
"7999","OPTCUR","JPYINR","OPTION","27-Jun-2023",50.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"10981","OPTCUR","JPYINR","OPTION","27-Jun-2023",51,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"7351","OPTCUR","JPYINR","OPTION","27-Jun-2023",51.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.015,"JPYINR"
"9238","OPTCUR","JPYINR","OPTION","27-Jun-2023",51.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0175,"JPYINR"
"9240","OPTCUR","JPYINR","OPTION","27-Jun-2023",51.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"4464","OPTCUR","JPYINR","OPTION","27-Jun-2023",52,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"4468","OPTCUR","JPYINR","OPTION","27-Jun-2023",52.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"4470","OPTCUR","JPYINR","OPTION","27-Jun-2023",52.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"4472","OPTCUR","JPYINR","OPTION","27-Jun-2023",52.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"4475","OPTCUR","JPYINR","OPTION","27-Jun-2023",53,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"4477","OPTCUR","JPYINR","OPTION","27-Jun-2023",53.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"4492","OPTCUR","JPYINR","OPTION","27-Jun-2023",53.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"JPYINR"
"4520","OPTCUR","JPYINR","OPTION","27-Jun-2023",53.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"JPYINR"
"4611","OPTCUR","JPYINR","OPTION","27-Jun-2023",54,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"JPYINR"
"4613","OPTCUR","JPYINR","OPTION","27-Jun-2023",54.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.02,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.01,"JPYINR"
"4650","OPTCUR","JPYINR","OPTION","27-Jun-2023",54.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0125,"JPYINR"
